Gene ID,GSM7587683,GSM7587684,GSM7587685,GSM7587686,GSM7587687,GSM7587688,GSM7587689,GSM7587690,GSM7587691,GSM7587692,GSM7587693,GSM7587694,GSM7587695,GSM7587696,GSM7587697,GSM7587698,GSM7587699,GSM7587700,GSM7587701,GSM7587702,GSM7587703,GSM7587704,GSM7587705,GSM7587706,GSM7587707,GSM7587708,GSM7587709,GSM7587710,GSM7587711,GSM7587712,GSM7587713,GSM7587714,GSM7587715,GSM7587716
RUNX3,10.01177499,9.853954846,10.70062725,10.51947261,8.64731585,9.902098582,10.43587497,10.39210975,10.46912701,9.71321387,8.851437208,9.047928685,10.32227789,8.876395854,10.37407632,10.26658833,11.37293758,11.42500305,10.81729743,11.45752043,11.6571806,10.60572516,11.39653352,11.86286338,11.54040454,10.28261594,10.66951284,9.722563681,11.37136406,10.7986491,10.86401065,11.51263366,11.77565777,11.11154347
S100A12,7.215576287,8.219299097,5.919608238,5.606935453,6.286913607,7.071843258,8.597385153,5.778451814,4.816746747,8.028960448,7.179737385,8.00183227,6.605609707,6.134629274,8.679104818,4.832886987,4.319011699,6.103543434,4.440747319,7.368628001,4.796093693,4.241976887,5.854131485,7.568839456,5.530037825,4.008709357,6.028619067,5.040233343,4.96401131,7.260684076,5.134489866,5.849169189,8.359197256,5.219363654
S100A7,7.9694157,9.156210561,6.027861128,4.182437624,4.399388337,5.988702022,9.52637384,6.380487828,4.705715435,9.207425741,8.413971419,8.507635234,7.688071868,6.39766368,9.061250436,5.207282502,4.9039742,5.194308898,4.672072865,7.864438124,5.27414099,4.613945665,5.334757326,5.256249226,4.945075324,2.938320029,4.550571771,4.415742479,3.779586739,3.947267481,4.134489866,4.87426017,5.333662164,5.339657888
S100A8,8.222631045,7.582261053,7.914916542,7.786259152,8.430607067,10.85843962,7.486638087,8.571009734,7.061859245,7.006764702,6.50904501,8.538100514,8.580642792,7.608560462,10.03222753,7.478878921,6.664786536,8.853565181,5.672072865,8.725784584,7.789638671,6.494364049,9.512675119,9.967388833,9.539256355,6.724916391,9.220975115,7.688760973,7.088339445,10.83994422,7.747466743,10.16093742,12.18594643,7.661585983
S100B,9.129990733,9.967508353,9.574662634,10.35657488,8.426188396,8.691021474,9.663368267,9.330846452,8.904209588,9.368402507,9.343483811,10.00339278,8.972103355,9.440437703,9.34331407,9.510541385,9.546226504,9.537196612,9.60368589,9.738384621,8.827942559,9.685895506,9.835134495,9.918601759,9.360979567,9.096172198,9.231056882,11.19600883,9.221021928,9.781645577,9.85759866,9.369426,10.15566386,9.410047216
SAA1,9.533254909,7.474079401,6.535464746,6.728925977,7.699512061,9.196171393,7.937673785,7.829077887,9.877242541,9.721755606,6.103788532,6.931442943,8.843077449,10.16829699,9.458025729,7.478878921,9.3524347,9.036429238,7.877187295,9.607140088,8.599763568,6.241976887,10.15238058,8.128601403,11.38674266,8.786316935,7.313072457,7.346479816,9.548973811,10.78461714,7.654357339,10.80499751,8.307666956,8.288258735
SBNO2,9.972557687,9.543342064,10.3296603,10.05215321,10.34190284,10.40067972,9.381197881,9.605907942,10.5006511,9.655533339,9.410035004,9.407471072,9.786493921,10.20883022,10.18299571,10.16678772,10.42927749,10.64169457,10.42200435,10.73209836,10.99576604,9.968295237,10.57379888,10.71673815,11.21041989,10.42213581,10.0274626,9.813773553,10.56570783,11.32230691,10.14110471,11.25885786,11.28386393,11.18564966
SELE,6.337566811,7.250701196,6.144674793,4.689397613,5.53689186,5.660647825,7.65996969,4.614953082,5.41941125,7.370576878,5.776978215,6.359536595,4.977578485,4.549666773,6.849905507,5.435551489,4.943502564,4.591644396,3.724540285,7.875888145,5.988738771,3.613945665,5.382063041,6.302052916,6.636953029,3.423746856,3.83067969,6.676270029,5.364549239,4.90419876,5.176310042,5.630989019,5.932299602,4.396241416
SELL,9.602495406,9.503343996,11.10351747,11.21817728,8.257369332,10.31185222,11.57274607,10.82284593,11.63597968,10.69163562,9.494248008,10.03425375,11.90149116,9.753911848,11.23553758,10.91641556,11.1800986,11.53067938,10.65696597,10.93592185,11.82715485,10.58601165,11.39581344,12.5891881,11.34069184,7.938320029,10.2726474,9.326635005,10.46608727,10.34462753,10.13978417,11.81596554,12.44963473,11.38142654
SELPLG,9.224389357,9.113197672,9.401014547,9.504365719,8.054740165,9.414398003,9.59560734,9.230840156,9.633611889,9.204990812,8.333127019,8.62581666,9.323353322,8.885950161,9.568546443,9.481011508,8.699833483,9.596645077,9.153199555,9.496520915,9.306151385,8.758140391,9.093202648,9.751201561,9.730464915,8.067603046,9.126921141,8.598964303,9.010153091,9.014622749,8.355366055,10.16475576,9.822764649,8.943729211
SEMG1,6.462014182,7.625491105,3.974749792,3.39394173,7.40837712,4.012949569,7.431895123,4.141021894,4.309786759,7.763721771,5.916702979,6.507635234,4.977578485,5.0350936,6.717993832,4.39992758,3.319011699,3.743647489,3.617625081,6.835409075,4.44817039,3.854953764,3.749794826,3.623981011,4.332098447,4.075823553,3.328179349,3.737670573,3.905117621,3.947267481,3.631989526,3.92316977,4.526307242,4.50315662
SERPINB2,4.187007135,3.350696986,4.112253316,4.104435112,4.399388337,4.106058973,3.391480854,4.293024987,4.061859245,3.454969065,3.801225762,4.056973825,3.633624084,4.730239019,4.485333075,4.247924486,3.640939794,3.743647489,4.004648204,3.477857071,2.310666866,4.476442141,4.235221653,4.549980429,4.768197562,3.703854775,4.135534271,3.737670573,3.642083215,4.029729642,3.36895512,4.186204176,3.663810766,4.602692294
SERPING1,11.13186558,11.4622053,11.58096991,12.32870482,10.83401656,12.13844914,12.06807909,11.634655,11.91126435,11.95263949,11.82026043,12.15535689,11.93494439,12.15749023,12.39222367,11.64452927,11.64394228,11.47880859,11.73496848,11.25538638,11.31629142,12.35541265,11.70631619,12.0227247,12.04270233,11.52478455,11.69922993,12.51793692,11.20279817,11.87487117,11.47591058,12.0271569,10.96509909,11.1020067
SH2B2,8.257396463,7.905285838,7.63010162,8.063793128,7.054740165,8.494076258,8.768099591,8.004519894,8.658049001,7.92034995,7.345546278,7.712325653,8.176358349,7.437192044,8.485333075,8.685329799,9.40116074,9.475192807,8.467932148,9.261401032,9.614447614,8.043257295,8.939619385,9.521221436,8.760335444,8.124186574,8.206741222,7.749643215,8.505030463,9.037224178,8.069394838,8.858629518,9.218399617,8.258044122
SH2D1A,8.611929223,7.757661185,9.466602888,9.811027058,7.121854361,9.468002747,9.129265929,9.293024987,9.290677936,9.020677009,7.860119451,7.957438151,9.29073637,8.227738678,9.562148672,9.939086391,9.368860248,9.591644396,8.874287404,9.2012336,9.355060985,8.981062533,9.557149748,9.674917976,9.641240387,7.869057366,8.981621588,7.825133415,8.812008216,8.887710637,8.788494011,9.601241675,9.369286074,9.211501536
SH2D1B,6.8560339,8.154366861,6.095765193,6.377453607,6.585254882,5.691021474,9.081796355,6.058559733,6.211606365,8.330927801,7.084159725,7.696977689,6.875698871,6.31520152,8.105919485,5.504264239,5.434488916,5.229074316,5.799828412,7.36050012,5.480591868,6.344338605,5.427866731,6.568839456,6.151526201,4.786316935,5.028619067,5.322633074,6.27435143,5.107732154,4.747466743,5.947016512,5.158575458,6.053353703
SIGIRR,10.07453241,10.20155355,10.17442214,10.14030336,10.30507619,9.68159822,10.12926593,9.835283037,9.874036551,9.938051952,10.01586868,9.841826748,9.805089603,10.13663163,9.79821603,9.707356105,9.68241643,10.30639871,10.40602971,10.18406527,9.960282325,10.01404883,10.12309502,10.1615877,10.38801882,10.41486374,10.81132332,9.847588265,10.6078675,10.61469214,10.01281131,10.54668551,10.2001463,10.5921341
SIGLEC1,9.076480677,9.63741975,9.232137635,9.416309543,8.795136665,8.867610206,10.24038827,8.922381607,9.059038726,9.250566016,9.339350012,9.366829087,10.13775551,9.719591775,9.928276571,8.799098673,9.243824202,10.29311131,9.056736715,9.283063526,9.046730494,9.992141979,8.978613516,8.707194379,9.810689644,10.76867678,10.35700631,9.617049605,9.534474241,9.377474028,9.118489387,9.678057272,8.955923206,9.919803372
SLAMF1,8.69035587,8.254148498,9.010373702,9.260939598,6.054740165,8.139481975,8.28077739,8.942640446,8.61260603,7.995537447,7.013276239,7.398010743,8.171589105,7.357021695,8.157758417,8.444321699,8.883796318,8.716340143,8.888728917,9.166690169,9.348488332,7.555393482,9.012829232,9.410577372,8.873992226,7.541204438,8.422696948,7.79078191,8.423442928,8.478190142,8.041380462,9.320059923,9.485149917,9.100943161
SLAMF6,9.475365697,8.903091624,9.585036449,9.879953947,6.64731585,8.48543734,9.099467381,9.949807351,8.762298963,8.664422431,7.987092307,7.864328747,9.218586584,8.390969027,9.039921926,8.816091744,10.05822974,10.37105978,10.0745323,9.911094749,10.35615352,9.712934759,10.3135631,10.53087161,10.16796309,8.585058727,9.751645471,8.50320532,9.280157052,9.77717672,9.041380462,10.36057508,10.77043319,10.98927335
SLAMF7,10.95677887,9.745465888,9.36190551,9.803332666,8.703169085,10.43136443,9.291798796,10.28057325,9.818415568,9.632162067,9.15407843,9.746272985,9.558893208,9.820195716,10.40895769,9.800807016,10.03325722,9.656935856,10.50496288,10.10721369,10.3050203,10.75628483,10.71326895,9.441604268,11.42578786,10.55890644,10.48384089,9.99694306,10.47876481,10.32842868,10.58812364,10.77033154,10.41383251,9.799089506
SLC11A1,6.713075947,7.874258942,5.325247039,4.519472612,6.38124099,6.820304491,8.736180257,4.725984394,4.705715435,7.60286776,6.701690088,6.970262191,6.66110482,6.069040932,7.69478644,4.721855675,4.592030193,5.006681895,4.087110364,7.870174494,4.381056194,5.108710356,6.903600162,5.825614872,5.917060948,5.170980786,5.065144944,4.737670573,4.905117621,5.286069395,5.690883215,6.823634097,6.758967999,5.825084715
SMAD2,10.77437213,10.54545384,10.82774738,11.02924762,11.78136382,11.09545347,10.80241396,10.9267468,11.20970014,11.00326556,11.08539438,11.30806168,11.14871737,11.22020501,10.59071782,11.00799755,10.27514581,10.19320886,10.35493744,10.21482266,10.03039792,10.7793095,10.13867316,10.16003391,10.22620289,10.33406836,10.55539415,10.78206469,10.28305113,10.14751702,10.39575518,10.1786705,9.98081218,9.837908755
SMAD3,10.66921006,10.6360992,10.95488937,10.82932787,11.85307052,10.70597182,11.11382267,10.83914775,10.70391094,10.62398299,10.59043334,10.72751206,11.37249583,10.46614342,10.69381132,10.59172708,11.43014737,11.26982066,11.20316547,11.11085227,11.46750839,11.46000584,11.4770346,11.87948174,11.0600189,11.01673773,11.37348397,10.91492399,11.45393953,11.2429689,11.70746868,11.30283694,11.45052592,11.34595591
SMPD3,8.250510077,8.047167802,7.618605982,7.143963477,9.025827473,8.21458343,7.752228198,7.430528511,7.016055555,7.387854869,8.25627894,8.430853999,7.778674416,8.052167114,7.129189264,6.898178447,7.461969653,7.158684988,7.99400096,7.829532509,7.292519519,8.294065398,7.862494958,6.109407838,8.051990528,8.334068357,8.11825628,8.330625865,8.178136115,8.126591181,8.422066456,7.45922267,6.998795013,8.113654213
SOCS1,9.492977656,9.787705899,9.607018007,10.6504721,9.645416317,9.629620929,10.98868695,10.41404039,10.29428017,8.862816186,9.568527434,10.12306302,11.00330531,9.827651521,10.43370031,9.746884469,9.862043519,9.445935632,10.13756369,9.764799808,9.081495912,10.28894037,9.970898551,10.09484321,9.752430246,8.26385036,8.688660685,8.415742479,8.563329104,9.219554201,8.574504031,9.889723287,9.546453815,10.23496051
SPA17,9.187007135,9.439674468,8.492025485,7.473668922,8.990349578,8.976423693,9.599160778,8.90183423,8.271312611,9.463142997,9.554331058,9.414525829,8.737315387,9.189670638,9.626929353,8.363401704,7.598235343,7.902846084,7.793702309,9.166690169,8.005547059,8.114515978,8.597791732,7.65960492,8.294484155,8.967331115,7.650107444,8.481831669,8.444276432,8.159012659,7.929670074,7.947016512,8.043582935,8.477161411
SPACA3,6.40113194,7.468154567,3.822746698,3.934510111,4.77789996,4.427987068,8.783798277,3.877987488,4.309786759,6.878180496,6.433493977,6.398010743,5.791165361,5.102207796,6.353229539,4.885354407,4.126366621,3.644111816,3.824075958,6.319159325,3.895629367,4.061404642,4.128306449,3.887015416,3.566563701,3.864319447,3.065144944,3.531219696,4.227045716,3.029729642,4.294954538,3.716718893,4.204379147,4.695801698
SPANXB1,7.93116823,6.713267065,5.010373702,2.519472612,5.031656552,3.691021474,7.639408368,5.948376816,3.231784247,9.114478519,7.417897122,6.472011324,4.633624084,5.227738678,8.944764693,4.077999485,3.9039742,4.084684407,3.502147863,7.462750178,4.895629367,3.324439047,4.334757326,5.256249226,3.566563701,2.616391934,2.743216849,3.415742479,2.642083215,2.444767141,3.631989526,3.716718893,4.011734069,4.783264539
SPINK5,7.795816378,7.977970291,6.607018007,6.163328801,8.330125674,7.060255283,8.014198277,6.293024987,6.061859245,7.967081001,7.033886518,7.226898826,7.020647207,6.596972488,7.529727194,6.537431103,5.711329122,6.391345745,6.882969647,7.51494639,6.011106584,6.283797063,7.114367258,4.887015416,6.434460165,7.13995389,5.266778805,5.385368829,6.712472543,6.692694654,6.661736869,5.92316977,6.663810766,7.280764199
SPN,8.941894637,8.805436909,9.395973091,9.160922304,7.503724996,9.048573478,9.473145851,8.98790518,9.281027766,8.780172292,7.795201974,7.609514848,8.852047603,7.871594868,9.328311907,8.859359198,9.517047407,10.41229614,9.320197386,9.790740026,10.11027229,9.421300587,9.847826909,10.50662406,10.55524839,8.693207531,9.493086276,8.434406323,10.11781665,9.551548159,9.375701952,10.10771456,10.94584613,10.93778485
SPO11,5.791078459,7.150672378,3.974749792,3.256438206,3.077460242,3.565490592,7.590260718,3.67153661,3.646821746,7.709782964,5.479297667,6.172451042,5.020647207,4.4501311,6.655258076,3.778439203,2.9039742,3.006681895,2.724540285,6.799785166,3.310666866,3.324439047,3.427866731,3.109407838,3.414560607,3.423746856,3.443656567,3.152708073,2.905117621,3.560244358,3.36895512,3.338207269,3.904818865,4.695801698
SPP1,7.8785413,8.831054443,7.72428406,7.792491106,8.59316008,8.344463712,9.165668912,7.692196081,7.962726053,8.952639488,8.523691786,8.749996071,7.28191252,8.264827997,8.094142317,7.714624105,8.037829946,7.584949743,7.853823302,8.787712333,7.372443064,8.373682566,8.879077843,9.407961424,6.97255606,8.288817276,7.957535969,8.941915648,8.184341265,8.560244358,7.705238508,7.338207269,7.925478336,8.070841129
SSX1,6.201362428,7.520621987,4.862275063,5.292062116,4.53689186,4.860946475,7.111958326,4.725984394,5.191142262,8.45906182,6.764699886,6.339907788,5.29073637,4.890703691,8.008895031,4.98489008,4.4889367,4.537196612,4.239113458,6.593334288,4.310666866,4.546831469,4.820184154,4.945909105,5.051990528,3.423746856,3.550571771,4.078707491,4.568082633,3.85980464,4.047027025,4.264206688,5.111269743,5.219363654
SSX4,6.413515665,7.625491105,4.559712293,4.326827534,2.077460242,3.913413895,6.76493925,4.778451814,4.061859245,7.834741235,6.538191356,6.23754607,4.325501788,4.102207796,7.363077325,3.537431103,3.434488916,4.158684988,3.376616981,6.432053381,4.076201612,4.402441559,4.128306449,3.887015416,3.829598107,3.52328253,3.650107444,2.152708073,2.905117621,2.85980464,3.216952026,4.016279175,3.789341648,3.695801698
ST6GAL1,11.50097851,11.02715784,11.27853054,11.49675254,10.85635872,11.77760004,12.02282329,11.72347754,12.02004943,11.50630161,11.43058238,11.63036855,12.15265543,11.56461711,11.89387512,12.03908737,11.70810522,11.70596514,11.85786601,11.40957952,11.92427218,11.59849359,11.90258668,12.13177565,11.92850747,10.6170962,11.6934082,10.92551748,11.09411849,11.39993268,11.48945222,11.94146269,11.95005347,11.92522139
STAT1,11.57381808,10.84025827,11.87682337,11.867463,11.63683733,13.17382943,12.27245573,11.7104556,12.70751768,11.89941929,10.9982786,11.05396507,12.85074292,12.82517053,12.41754783,11.98939147,12.1217973,11.54282116,11.49602975,11.54215075,11.91243765,12.70694299,11.34075607,11.65188701,12.88465454,12.36395556,11.73438435,11.85384123,11.82348398,10.92656657,10.84630865,12.88104569,12.20578734,11.31051154
STAT2,11.74466229,11.22765237,11.32392042,11.39752352,10.88562001,11.73905417,11.36197898,11.35588064,11.74045938,11.29703364,11.09707121,11.12664735,11.67675655,11.59551742,11.45859994,11.52714813,11.69151404,11.67635438,11.63742962,11.43059832,11.7774571,11.46853075,11.4015641,11.91399986,11.90061347,11.99495774,11.816689,11.63652385,11.44233602,11.85451164,11.07147415,11.98206346,11.8355562,11.61912918
STAT3,12.85006706,12.72806247,13.21458696,13.07262189,13.93437203,13.14480653,12.71974778,13.07356475,13.04003342,12.52691891,12.63727612,12.64418878,13.34760535,13.60657539,12.77604314,12.91858074,13.47635863,13.25131001,13.15588864,13.61975133,13.44573481,13.70321556,13.74230836,13.63716408,13.70764902,13.46178397,13.03539466,13.40407213,13.8231112,13.47750167,13.75901657,13.51375682,13.38428824,13.53598952
STAT4,8.456040281,8.807784664,9.124496911,9.485256896,7.852247301,8.427987068,9.322218192,8.982324148,9.010226477,9.020677009,8.282352451,8.430853999,8.924706211,8.357021695,9.287526292,8.617158296,8.300103236,9.140537642,8.658652349,8.967036033,8.726831031,8.5032422,8.699329759,9.080130045,8.870344449,8.483670674,8.930568922,7.975438221,8.974791149,8.444767141,8.518702239,9.382601389,8.969250738,9.12625425
STAT5B,10.57794991,10.3935289,10.92428472,11.29700192,10.15427584,10.4810984,10.67772356,10.79366772,10.89078907,10.5141906,10.22749052,10.50983279,10.56708777,10.25564467,10.42784758,10.7784392,10.79271745,10.76675496,10.63742962,10.45799665,10.74028283,10.536057,10.68407542,10.76148453,10.70406722,10.25211005,10.78556023,11.06140091,10.34113506,10.44476714,10.48789619,10.93737626,10.64004941,10.54285904
STAT6,11.81140052,11.90966428,12.03301216,11.81102706,12.06578989,12.33156769,11.69940609,11.82206504,12.29727518,11.8232771,12.20096653,12.02928355,12.02395842,12.16633813,12.50297666,12.32057817,12.08940029,12.35713003,12.57762701,12.24797032,12.63934179,12.09151997,12.27060991,12.39876807,12.6693268,12.1251771,12.21158634,12.00570566,12.25863206,12.85168074,11.75955403,12.67404421,13.01956228,13.32287954
SYCP1,5.713075947,6.810128605,3.90074921,2.934510111,4.832347744,4.275983975,8.35831399,4.058559733,4.521290864,7.519099403,5.675694879,6.359536595,5.577040555,4.730239019,6.763317822,4.885354407,4.193480817,3.836756893,3.617625081,6.140822083,3.988738771,3.854953764,4.427866731,3.302052916,4.244635606,3.616391934,3.065144944,3.830779978,4.227045716,3.947267481,3.953917621,4.186204176,3.663810766,5.017729793
SYK,11.46014999,10.74913531,11.40185308,11.14761433,11.00004464,11.68867142,11.04057369,11.71424829,12.03878131,10.89035521,10.91392589,11.03043204,11.64785919,11.01128264,11.50881023,12.04378377,12.15952739,11.9547246,11.61067232,11.95190097,12.0930099,11.46114541,11.90613076,11.74447811,12.00867782,11.01566986,11.31591708,10.80447734,11.41621136,11.60463848,11.32953633,11.6637376,12.30733903,11.23592974
SYT17,6.672433962,7.532026751,5.9926717,5.841400707,5.984350837,5.988702022,7.758597723,5.397361647,5.521290864,6.695977165,6.479297667,6.472011324,6.162003056,5.812701179,6.485333075,5.778439203,5.734049198,5.618116607,6.025709819,6.579395097,5.27414099,5.476442141,5.427866731,5.511506281,5.736488702,5.593671857,6.251011489,6.369938789,5.812008216,6.269195576,5.828386738,5.475710793,5.848235337,6.673081621
